yearDraft,numberPickOverall,numberRound,numberRoundPick,namePlayer,slugTeam,nameOrganizationFrom,typeOrganizationFrom,idPlayer,idTeam,nameTeam,slugOrganizationTypeFrom
1969,175,13,7,Billy Evans,BOS,Boston College,College/University,80903,1610612738,Boston Celtics,COL
1969,176,13,8,Dick Barton,ATL,California-Riverside,College/University,80964,1610612737,Atlanta Hawks,COL
1969,177,13,9,James Wyatt,NYK,Northwestern State,College/University,80922,1610612752,New York Knicks,COL
1969,178,13,10,Mallory Chestnutt,LAL,Tuskegee,College/University,80939,1610612747,Los Angeles Lakers,COL
1969,179,13,11,Bill Thompson,BLT,Shepherd,College/University,80994,1610612764,Baltimore Bullets,COL
1969,180,14,1,Marv Schmitt,PHX,Western New Mexico,College/University,81068,1610612756,Phoenix Suns,COL
1969,181,14,2,Laymon Stewart,MIL,Lakeland,College/University,81050,1610612749,Milwaukee Bucks,COL
1969,182,14,3,Jerry Conley,SEA,Morehead State,College/University,81027,1610612760,Seattle SuperSonics,COL
1969,183,14,4,Bill Boight,CHI,Southern Methodist,College/University,80998,1610612741,Chicago Bulls,COL
1969,184,14,5,Mike Heckman,SDR,California-Irvine,College/University,81016,1610612745,San Diego Rockets,COL
1969,185,14,6,Mike Dahl,ATL,Oglethorpe,College/University,80969,1610612737,Atlanta Hawks,COL
1969,186,14,7,Rich Travis,NYK,Oklahoma City,College/University,80919,1610612752,New York Knicks,COL
1969,187,14,8,Mack Calvin,LAL,Southern California,College/University,76336,1610612747,Los Angeles Lakers,COL
1969,188,14,9,Perry Johnson,BLT,Robert Morris,College/University,80988,1610612764,Baltimore Bullets,COL
1969,189,15,1,Bob Beamon,PHX,Texas-El Paso,College/University,81055,1610612756,Phoenix Suns,COL
1969,190,15,2,Stan Wiodarszek,MIL,La Salle,College/University,81053,1610612749,Milwaukee Bucks,COL
1969,191,15,3,Ernie Powell,SEA,Southern California,College/University,81035,1610612760,Seattle SuperSonics,COL
1969,192,15,4,Jerry Nickens,SDR,Tougaloo,College/University,81020,1610612745,San Diego Rockets,COL
1969,193,15,5,Norm Carmichael,ATL,Virginia,College/University,80967,1610612737,Atlanta Hawks,COL
1969,194,15,6,Jodie Harrison,BLT,Illinois,College/University,80986,1610612764,Baltimore Bullets,COL
1969,195,16,1,Wayne Huckel,PHX,Davidson,College/University,81059,1610612756,Phoenix Suns,COL
1969,196,16,2,Bill Voigt,MIL,Southern Methodist,College/University,81052,1610612749,Milwaukee Bucks,COL
1969,197,16,3,Danny Cornett,SEA,Morehead State,College/University,81029,1610612760,Seattle SuperSonics,COL
1969,198,16,4,Dick Groves,SDR,San Jose State,College/University,81015,1610612745,San Diego Rockets,COL
1969,199,16,5,Buddy Cornelius,ATL,Jacksonville State,College/University,80968,1610612737,Atlanta Hawks,COL
1969,200,16,6,Phil Harris,BLT,Texas A&M,College/University,80985,1610612764,Baltimore Bullets,COL
1969,201,17,1,Howie Dickerman,PHX,Central Connecticut State,College/University,81057,1610612756,Phoenix Suns,COL
1969,202,17,2,Lynn Phillips,MIL,Southern Methodist,College/University,81046,1610612749,Milwaukee Bucks,COL
1969,203,17,3,Steve Honeycutt,SEA,Kansas State,College/University,81032,1610612760,Seattle SuperSonics,COL
1969,204,17,4,Steve Howell,SDR,Ohio State,College/University,81018,1610612745,San Diego Rockets,COL
1969,205,17,5,John Tolmie,ATL,Navy,College/University,80979,1610612737,Atlanta Hawks,COL
1969,206,17,6,Tom Haggart,BLT,Brandeis,College/University,80984,1610612764,Baltimore Bullets,COL
1969,207,18,1,Al Nuness,PHX,Minnesota,College/University,81065,1610612756,Phoenix Suns,COL
1969,208,18,2,Ken Hall,MIL,Westminster (PA),College/University,81041,1610612749,Milwaukee Bucks,COL
1969,209,18,3,Joe Pridgen,SDR,North Carolina Central,College/University,81021,1610612745,San Diego Rockets,COL
1969,210,18,4,Cliff Parsons,ATL,Air Force,College/University,80976,1610612737,Atlanta Hawks,COL
1969,211,18,5,Chip Case,BLT,Virginia,College/University,80981,1610612764,Baltimore Bullets,COL
1969,212,19,1,Solomon Davis,PHX,Kentucky State,College/University,81056,1610612756,Phoenix Suns,COL
1969,213,19,2,Blaine Royer,SDR,Illinois State,College/University,81022,1610612745,San Diego Rockets,COL
1969,214,19,3,Grady O'Malley,ATL,Manhattan,College/University,77766,1610612737,Atlanta Hawks,COL
1969,215,19,4,Brian Heaney,BLT,Acadia (CAN),College/University,76984,1610612764,Baltimore Bullets,COL
1969,216,20,1,Jim Plump,PHX,Northern Arizona,College/University,81066,1610612756,Phoenix Suns,COL
1969,217,20,2,Carl Rodwell,ATL,California-Riverside,College/University,80977,1610612737,Atlanta Hawks,COL
1969,218,20,3,Stan McKain,BLT,Southern University,College/University,80991,1610612764,Baltimore Bullets,COL
1968,1,1,1,Elvin Hayes,SDR,Houston,College/University,76979,1610612745,San Diego Rockets,COL
1968,2,1,2,Wes Unseld,BLT,Louisville,College/University,78392,1610612764,Baltimore Bullets,COL
1968,3,1,3,Bob Kauffman,SEA,Guilford,College/University,77227,1610612760,Seattle SuperSonics,COL
1968,4,1,4,Tom Boerwinkle,CHI,Tennessee,College/University,76192,1610612741,Chicago Bulls,COL
1968,5,1,5,Zaid Abdul-Aziz,CIN,Iowa State,College/University,76002,1610612758,Cincinnati Royals,COL
1968,6,1,6,Otto Moore,DET,Texas-Pan American,College/University,77636,1610612765,Detroit Pistons,COL
1968,7,1,7,Charlie Paulk,MIL,Northeastern State,College/University,77815,1610612749,Milwaukee Bucks,COL
1968,8,1,8,Gary Gregor,PHX,South Carolina,College/University,76883,1610612756,Phoenix Suns,COL
1968,9,1,9,Ron Williams,SFW,West Virginia,College/University,78567,1610612744,San Francisco Warriors,COL
1968,10,1,10,Wilmer Hosket,NYK,Ohio State,College/University,77061,1610612752,New York Knicks,COL
1968,11,1,11,Bill Hewitt,LAL,Southern California,College/University,77013,1610612747,Los Angeles Lakers,COL
1968,12,1,12,Don Chaney,BOS,Houston,College/University,76379,1610612738,Boston Celtics,COL
1968,13,1,13,Skip Harlicka,ATL,South Carolina,College/University,76951,1610612737,Atlanta Hawks,COL
1968,14,1,14,Shaler Halimon,PHL,Utah State,College/University,76922,1610612755,Philadelphia 76ers,COL
1968,15,2,1,John Trapp,SDR,Nevada-Las Vegas,College/University,78367,1610612745,San Diego Rockets,COL
1968,16,2,2,Art Harris,SEA,Stanford,College/University,76956,1610612760,Seattle SuperSonics,COL
1968,17,2,3,Loy Petersen,CHI,Oregon State,College/University,77840,1610612741,Chicago Bulls,COL
1968,18,2,4,Bob Quick,BLT,Xavier,College/University,77892,1610612764,Baltimore Bullets,COL
1968,19,2,5,Ron Dunlap,CHI,Illinois,College/University,80851,1610612741,Chicago Bulls,COL
1968,20,2,6,Emanuel Leaks,DET,Niagara,College/University,77351,1610612765,Detroit Pistons,COL
1968,21,2,7,Dick Cunningham,PHX,Murray State,College/University,76485,1610612756,Phoenix Suns,COL
1968,22,2,8,Gene Moore,MIL,Saint Louis,College/University,80893,1610612749,Milwaukee Bucks,COL
1968,23,3,1,Stu Lantz,SDR,Nebraska,College/University,77338,1610612745,San Diego Rockets,COL
1968,24,3,2,Jeff Ockel,SEA,Utah,College/University,80882,1610612760,Seattle SuperSonics,COL
1968,25,3,3,Donald Dee,DET,St. Mary of the Plains,College/University,80781,1610612765,Detroit Pistons,COL
1968,26,3,4,Ron Nelson,BLT,New Mexico,College/University,80841,1610612764,Baltimore Bullets,COL
1968,27,3,5,Pat Frink,CIN,Colorado,College/University,76759,1610612758,Cincinnati Royals,COL
1968,28,3,6,Fred Foster,CIN,Miami (OH),College/University,76740,1610612758,Cincinnati Royals,COL
1968,29,3,7,Donald Sidle,SFW,Oklahoma,College/University,80777,1610612744,San Francisco Warriors,COL
1968,30,3,8,Don May,NYK,Dayton,College/University,77489,1610612752,New York Knicks,COL
1968,31,3,9,Dave Newmark,CHI,Columbia,College/University,77712,1610612741,Chicago Bulls,COL
1968,32,3,10,Garfield Smith,BOS,Eastern Kentucky,College/University,78189,1610612738,Boston Celtics,COL
1968,33,3,11,Jack Thompson,BLT,South Carolina,College/University,80843,1610612764,Baltimore Bullets,COL
1968,34,3,12,Ed Johnson,SEA,Tennessee State,College/University,80879,1610612760,Seattle SuperSonics,COL
1968,35,3,13,Sam Williams,MIL,Iowa,College/University,78568,1610612749,Milwaukee Bucks,COL
1968,36,3,14,Art Beatty,PHX,American,College/University,80895,1610612756,Phoenix Suns,COL
1968,37,4,1,Harry Barnes,SDR,Northeastern,College/University,76103,1610612745,San Diego Rockets,COL
1968,38,4,2,Henry Logan,SEA,Western Carolina,College/University,80880,1610612760,Seattle SuperSonics,COL
1968,39,4,3,Mike Lynn,CHI,California-Los Angeles,College/University,77427,1610612741,Chicago Bulls,COL
1968,40,4,4,Dallas Thornton,BLT,Kentucky Wesleyan,College/University,80844,1610612764,Baltimore Bullets,COL
1968,41,4,5,Daniel Sparks,CIN,Weber State,College/University,80805,1610612758,Cincinnati Royals,COL
1968,42,4,6,Rich Niemann,DET,Saint Louis,College/University,77716,1610612765,Detroit Pistons,COL
1968,43,4,7,Edgar Lacey,SFW,California-Los Angeles,College/University,80630,1610612744,San Francisco Warriors,COL
1968,44,4,8,Warren Jabali,NYK,Wichita State,College/University,80768,1610612752,New York Knicks,COL
1968,45,4,9,Ed Biedenbach,LAL,North Carolina State,College/University,76163,1610612747,Los Angeles Lakers,COL
1968,46,4,10,Rich Johnson,BOS,Grambling,College/University,77164,1610612738,Boston Celtics,COL
1968,47,4,11,Bob Warren,ATL,Vanderbilt,College/University,80829,1610612737,Atlanta Hawks,COL
1968,48,4,12,Darryl Jones,SDR,Saint Benedict's Preparatory School,High School,80871,1610612745,San Diego Rockets,HS
1968,49,4,13,Rich Jones,PHX,Memphis,College/University,77192,1610612756,Phoenix Suns,COL
1968,50,4,14,Greg Smith,MIL,Western Kentucky,College/University,78190,1610612749,Milwaukee Bucks,COL
1968,51,5,1,Glen Combs,SDR,Virginia Tech,College/University,80865,1610612745,San Diego Rockets,COL
1968,52,5,2,Al Hairston,SEA,Bowling Green,College/University,76915,1610612760,Seattle SuperSonics,COL
1968,53,5,3,Jim Tillman,CHI,Loyola-Chicago,College/University,80860,1610612741,Chicago Bulls,COL
1968,54,5,4,Ed Chaplin,BLT,Voorhees,College/University,80835,1610612764,Baltimore Bullets,COL
1968,55,5,5,Jim Kissane,CIN,Boston College,College/University,80800,1610612758,Cincinnati Royals,COL
1968,56,5,6,Carl Fuller,DET,Bethune-Cookman,College/University,80693,1610612765,Detroit Pistons,COL
1968,57,5,7,Jim Eakins,SFW,Brigham Young,College/University,76628,1610612744,San Francisco Warriors,COL
1968,58,5,8,Hal Booker,NYK,Cheyney,College/University,80762,1610612752,New York Knicks,COL
1968,59,5,9,Lou Shephard,LAL,Missouri State,College/University,80790,1610612747,Los Angeles Lakers,COL
1968,60,5,10,Thad Jaracz,BOS,Kentucky,College/University,80752,1610612738,Boston Celtics,COL
1968,61,5,11,Rusty Parker,ATL,Miami (FL),College/University,80825,1610612737,Atlanta Hawks,COL
1968,62,5,12,Larry Miller,PHL,North Carolina,College/University,80814,1610612755,Philadelphia 76ers,COL
1968,63,5,13,Joe Franklin,MIL,Wisconsin,College/University,80888,1610612749,Milwaukee Bucks,COL
1968,64,5,14,Harry Hollines,PHX,Denver,College/University,80900,1610612756,Phoenix Suns,COL
1968,65,6,1,Eldridge Webb,SDR,Tulsa,College/University,80877,1610612745,San Diego Rockets,COL
1968,66,6,2,Ron Guziak,SEA,Duquesne,College/University,80878,1610612760,Seattle SuperSonics,COL
1968,67,6,3,Ken Barnett,CHI,Delaware,College/University,80847,1610612741,Chicago Bulls,COL
1968,68,6,4,Joe Heiser,BLT,Princeton,College/University,80837,1610612764,Baltimore Bullets,COL
1968,69,6,5,Calvin Martin,CIN,Texas Southern,College/University,80801,1610612758,Cincinnati Royals,COL
1968,70,6,6,Wally Anderzunas,DET,Creighton,College/University,76048,1610612765,Detroit Pistons,COL
1968,71,6,7,Bob Allen,SFW,Marshall,College/University,76028,1610612744,San Francisco Warriors,COL
1968,72,6,8,Brian Brunkhorst,NYK,Marquette,College/University,80763,1610612752,New York Knicks,COL
1968,73,6,9,Nick Pino,LAL,Kansas State,College/University,80662,1610612747,Los Angeles Lakers,COL
1968,74,6,10,Jerry Newsom,BOS,Indiana State,College/University,80758,1610612738,Boston Celtics,COL
1968,75,6,11,Phil Wagner,ATL,Georgia Tech,College/University,80828,1610612737,Atlanta Hawks,COL
1968,76,6,12,Chuck Williams,PHL,Colorado,College/University,78547,1610612755,Philadelphia 76ers,COL
1968,77,6,13,Rod Knowles,PHX,Davidson,College/University,77293,1610612756,Phoenix Suns,COL
1968,78,6,14,Fred Smith,MIL,Hawaii,College/University,80894,1610612749,Milwaukee Bucks,COL
1968,79,7,1,Rick Adelman,SDR,Loyola-Marymount,College/University,76015,1610612745,San Diego Rockets,COL
1968,80,7,2,Jim McKean,SEA,Washington State,College/University,80881,1610612760,Seattle SuperSonics,COL
1968,81,7,3,Willie Davis,CHI,North Texas,College/University,80668,1610612741,Chicago Bulls,COL
1968,82,7,4,Jasper Wilson,BLT,Southern University,College/University,80845,1610612764,Baltimore Bullets,COL
1968,83,7,5,Dick Dumas,CIN,Northeastern State,College/University,80796,1610612758,Cincinnati Royals,COL
1968,84,7,6,Larry Newbold,DET,Long Island-Brooklyn,College/University,80783,1610612765,Detroit Pistons,COL
1968,85,7,7,Dave Reasor,SFW,West Virginia,College/University,80776,1610612744,San Francisco Warriors,COL
1968,86,7,8,Bob Waldal,NYK,Dickinson State,College/University,80772,1610612752,New York Knicks,COL
1968,87,7,9,Dennis Hrcka,LAL,Hillsdale,College/University,80787,1610612747,Los Angeles Lakers,COL
1968,88,7,10,Mike Lewis,BOS,Duke,College/University,80756,1610612738,Boston Celtics,COL
1968,89,7,11,Oscar Smith,ATL,Elizabeth City State,College/University,80826,1610612737,Atlanta Hawks,COL
1968,90,7,12,Bill Jones,PHL,Fairfield,College/University,80812,1610612755,Philadelphia 76ers,COL
1968,91,7,13,Tom Kondla,MIL,Minnesota,College/University,80890,1610612749,Milwaukee Bucks,COL
1968,92,7,14,Charles Parkes,PHX,Idaho State,College/University,80902,1610612756,Phoenix Suns,COL
1968,93,8,1,Aaron Sellers,SDR,Jackson State,College/University,80876,1610612745,San Diego Rockets,COL
1968,94,8,2,Willie Rogers,SEA,Oklahoma,College/University,80883,1610612760,Seattle SuperSonics,COL
1968,95,8,3,Lloyd Higgins,CHI,Point Loma Nazarene,College/University,80852,1610612741,Chicago Bulls,COL
1968,96,8,4,Barry Orms,BLT,Saint Louis,College/University,77768,1610612764,Baltimore Bullets,COL
1968,97,8,5,Dave Williams,CIN,Mississippi State,College/University,80807,1610612758,Cincinnati Royals,COL
1968,98,8,6,Harry Laurie,DET,St. Peter's,College/University,80782,1610612765,Detroit Pistons,COL
1968,99,8,7,Walt Platkowski,SFW,Bowling Green,College/University,80775,1610612744,San Francisco Warriors,COL
1968,100,8,8,Bobby Hooper,NYK,Dayton,College/University,80767,1610612752,New York Knicks,COL
1968,101,8,9,John Smith,LAL,Colorado State-Pueblo,College/University,80792,1610612747,Los Angeles Lakers,COL
1968,102,8,10,Julius Keye,BOS,Alcorn State,College/University,80753,1610612738,Boston Celtics,COL
1968,103,8,11,Marin Baietti,ATL,Manhattan,College/University,80820,1610612737,Atlanta Hawks,COL
1968,104,8,12,Melvin Jones,PHL,Albany State (GA),College/University,80813,1610612755,Philadelphia 76ers,COL
1968,105,8,13,Brian Clare,PHX,Denver,College/University,80896,1610612756,Phoenix Suns,COL
1968,106,8,14,Elbert Miller,MIL,Nevada-Las Vegas,College/University,80733,1610612749,Milwaukee Bucks,COL
1968,107,9,1,John Schetzsle,SDR,Ashland,College/University,80875,1610612745,San Diego Rockets,COL
1968,108,9,2,Jimmy Smith,SEA,Utah State,College/University,80885,1610612760,Seattle SuperSonics,COL
1968,109,9,3,Corky Bell,CHI,Loyola-Chicago,College/University,80848,1610612741,Chicago Bulls,COL
1968,110,9,4,Wayne Chapman,BLT,Western Kentucky,College/University,80682,1610612764,Baltimore Bullets,COL
1968,111,9,5,Butch Joyner,CIN,Indiana,College/University,80799,1610612758,Cincinnati Royals,COL
1968,112,9,6,Vaughn Harper,DET,Syracuse,College/University,80651,1610612765,Detroit Pistons,COL
1968,113,9,7,Art Wilmore,SFW,San Francisco,College/University,80778,1610612744,San Francisco Warriors,COL
1968,114,9,8,Roger Bohnenstiel,NYK,Kansas,College/University,80761,1610612752,New York Knicks,COL
1968,115,9,9,George Stone,LAL,Marshall,College/University,80793,1610612747,Los Angeles Lakers,COL
1968,116,9,10,Bill Butler,BOS,St. Bonaventure,College/University,80750,1610612738,Boston Celtics,COL
1968,117,9,11,Mack Daughty,ATL,Albany State (GA),College/University,80821,1610612737,Atlanta Hawks,COL
1968,118,9,12,Clarence Brookins,PHL,Temple,College/University,80809,1610612755,Philadelphia 76ers,COL
1968,119,9,13,Cliff Berger,MIL,Kentucky,College/University,80887,1610612749,Milwaukee Bucks,COL
1968,120,9,14,Mervin Jackson,PHX,Utah,College/University,80901,1610612756,Phoenix Suns,COL
1968,121,10,1,Mike Butler,SDR,Memphis,College/University,80863,1610612745,San Diego Rockets,COL
1968,122,10,2,Joe Kennedy,SEA,Duke,College/University,77244,1610612760,Seattle SuperSonics,COL
1968,123,10,3,Mike Weaver,CHI,Northwestern,College/University,80861,1610612741,Chicago Bulls,COL
1968,124,10,4,Steve Adelman,BLT,Boston College,College/University,80831,1610612764,Baltimore Bullets,COL
1968,125,10,5,Robert Wyendanet,CIN,Vanderbilt,College/University,80808,1610612758,Cincinnati Royals,COL
1968,126,10,6,Tom Baack,DET,Nebraska,College/University,80780,1610612765,Detroit Pistons,COL
1968,127,10,7,Bob Heaney,SFW,Santa Clara,College/University,80774,1610612744,San Francisco Warriors,COL
1968,128,10,8,Sylvester Adams,NYK,North Carolina A&T,College/University,80760,1610612752,New York Knicks,COL
1968,129,10,9,Charles Alford,LAL,East Carolina,College/University,80784,1610612747,Los Angeles Lakers,COL
1968,130,10,10,Ivan Leschinsky,BOS,Long Island-Brooklyn,College/University,80755,1610612738,Boston Celtics,COL
1968,131,10,11,Dwight Waller,ATL,Tennessee State,College/University,78444,1610612737,Atlanta Hawks,COL
1968,132,10,12,Greg Cisson,PHL,Rider,College/University,80810,1610612755,Philadelphia 76ers,COL
1968,133,10,13,Lee Davis,PHX,North Carolina Central,College/University,80898,1610612756,Phoenix Suns,COL
1968,134,10,14,Eugene Jones,MIL,Missouri,College/University,80889,1610612749,Milwaukee Bucks,COL
1968,135,11,1,Leonardo Epps,SDR,Clark Atlanta,College/University,80867,1610612745,San Diego Rockets,COL
1968,136,11,2,Jim Marsh,SEA,Southern California,College/University,77466,1610612760,Seattle SuperSonics,COL
1968,137,11,3,Jim McGonigle,CHI,Iowa State,College/University,80858,1610612741,Chicago Bulls,COL
1968,138,11,4,Al Dixon,BLT,Bowling Green,College/University,80836,1610612764,Baltimore Bullets,COL
1968,139,11,5,James Robinson,CIN,Rochester Tech,College/University,80803,1610612758,Cincinnati Royals,COL
1968,140,11,6,Jerry Chandler,SFW,Nevada-Las Vegas,College/University,80773,1610612744,San Francisco Warriors,COL
1968,141,11,7,Bob Redd,NYK,Marshall,College/University,80771,1610612752,New York Knicks,COL
1968,142,11,8,Harry Singletary,LAL,Presbyterian,College/University,80791,1610612747,Los Angeles Lakers,COL
1968,143,11,9,Tom Neimeir,BOS,Evansville,College/University,80757,1610612738,Boston Celtics,COL
1968,144,11,10,Henry Watkins,ATL,Tennessee State,College/University,80830,1610612737,Atlanta Hawks,COL
1968,145,11,11,Bill Soens,PHL,Miami (FL),College/University,80816,1610612755,Philadelphia 76ers,COL
1968,146,11,12,Brad Luchini,MIL,Marquette,College/University,80891,1610612749,Milwaukee Bucks,COL
1968,147,11,13,Ron Boone,PHX,Idaho State,College/University,76204,1610612756,Phoenix Suns,COL
1968,148,12,1,Roy Manning,SDR,Lane,College/University,80873,1610612745,San Diego Rockets,COL
1968,149,12,2,Walt Simon,SEA,Utah,College/University,80884,1610612760,Seattle SuperSonics,COL
1968,150,12,3,John Lallensack,CHI,Wisconsin-Oshkosh,College/University,80855,1610612741,Chicago Bulls,COL
1968,151,12,4,Willie Cager,BLT,Texas-El Paso,College/University,80834,1610612764,Baltimore Bullets,COL
1968,152,12,5,Glynn Saulters,CIN,Louisiana-Monroe,College/University,80804,1610612758,Cincinnati Royals,COL
1968,153,12,6,Bob Wolfe,SFW,California,College/University,80779,1610612744,San Francisco Warriors,COL
1968,154,12,7,Pat Moriarty,NYK,Guilford,College/University,80770,1610612752,New York Knicks,COL
1968,155,12,8,Reggie Lacefield,LAL,Western Michigan,College/University,80788,1610612747,Los Angeles Lakers,COL
1968,156,12,9,Bill Langheld,BOS,Fordham,College/University,80754,1610612738,Boston Celtics,COL
1968,157,12,10,Bill Harris,ATL,Texas-El Paso,College/University,80823,1610612737,Atlanta Hawks,COL
1968,158,12,11,Ted Campbell,PHL,North Carolina A&T,College/University,80680,1610612755,Philadelphia 76ers,COL
1968,159,12,12,Dave Miller,MIL,Florida,College/University,80892,1610612749,Milwaukee Bucks,COL
1968,160,12,13,Bill Davis,PHX,Arizona,College/University,80897,1610612756,Phoenix Suns,COL
1968,161,13,1,Marshall Evans,SDR,Lincoln (MO),College/University,80868,1610612745,San Diego Rockets,COL
1968,162,13,2,Carlos Ogden,SEA,Santa Clara,College/University,77747,1610612760,Seattle SuperSonics,COL
1968,163,13,3,Herm Gilliam,CHI,Purdue,College/University,76815,1610612741,Chicago Bulls,COL
1968,164,13,4,Rudy Bogad,BLT,St. John's (NY),College/University,80833,1610612764,Baltimore Bullets,COL
1968,165,13,5,Bill Tindall,CIN,Massachusetts,College/University,80806,1610612758,Cincinnati Royals,COL
1968,166,13,6,Ken Morehead,NYK,Hiram Scott,College/University,80769,1610612752,New York Knicks,COL
1968,167,13,7,Harvey Mumford,LAL,Montana State,College/University,80789,1610612747,Los Angeles Lakers,COL
1968,168,13,8,Art Stephenson,BOS,Rhode Island,College/University,80759,1610612738,Boston Celtics,COL
1968,169,13,9,Frank Standard,ATL,South Carolina,College/University,80827,1610612737,Atlanta Hawks,COL
1968,170,13,10,Earl Seyfert,PHL,Kansas State,College/University,80815,1610612755,Philadelphia 76ers,COL
1968,171,13,11,Pat Hobard,PHX,California (PA),College/University,80899,1610612756,Phoenix Suns,COL
1968,172,14,1,Bobby Lewis,SDR,North Carolina State,College/University,80872,1610612745,San Diego Rockets,COL
1968,173,14,2,Mike Warren,SEA,California-Los Angeles,College/University,80886,1610612760,Seattle SuperSonics,COL
1968,174,14,3,Dave Carr,CHI,Washington,College/University,80850,1610612741,Chicago Bulls,COL
1968,175,14,4,Ernest Sims,BLT,East Tennessee State,College/University,80842,1610612764,Baltimore Bullets,COL
1968,176,14,5,Charles Core,CIN,Southeastern Louisiana,College/University,80794,1610612758,Cincinnati Royals,COL
1968,177,14,6,John Harlow,NYK,Princeton,College/University,80766,1610612752,New York Knicks,COL
1968,178,14,7,John Godfrey,LAL,Abilene Christian,College/University,80786,1610612747,Los Angeles Lakers,COL
1968,179,14,8,Keith Hockstein,BOS,Holy Cross,College/University,80751,1610612738,Boston Celtics,COL
1968,180,14,9,George Hicker,ATL,Syracuse,College/University,80824,1610612737,Atlanta Hawks,COL
1968,181,14,10,Tom Youngdale,PHL,Davidson,College/University,80818,1610612755,Philadelphia 76ers,COL
1968,182,15,1,Bill Gaines,SDR,Texas A&M-Commerce,College/University,80869,1610612745,San Diego Rockets,COL
1968,183,15,2,Mickey McCarthy,CHI,Texas Christian,College/University,80857,1610612741,Chicago Bulls,COL
1968,184,15,3,Joe Allen,BLT,Bradley,College/University,80654,1610612764,Baltimore Bullets,COL
1968,185,15,4,Mike Drepling,CIN,Westminster (PA),College/University,80795,1610612758,Cincinnati Royals,COL
1968,186,15,5,Ed Fellers,NYK,Guilford,College/University,80764,1610612752,New York Knicks,COL
1968,187,15,6,Johnny Baum,LAL,Temple,College/University,76125,1610612747,Los Angeles Lakers,COL
1968,188,15,7,Bernie Foster,ATL,Point Loma Nazarene,College/University,80822,1610612737,Atlanta Hawks,COL
1968,189,15,8,George Mack,PHL,North Carolina A&T,College/University,80686,1610612755,Philadelphia 76ers,COL
1968,190,16,1,Chuck Caldwell,SDR,Missouri-St. Louis,College/University,80864,1610612745,San Diego Rockets,COL
1968,191,16,2,Fred Holden,CHI,Louisville,College/University,80853,1610612741,Chicago Bulls,COL
1968,192,16,3,Dennis Blace,BLT,San Francisco,College/University,80832,1610612764,Baltimore Bullets,COL
1968,193,16,4,Dick Harris,CIN,,,80797,1610612758,Cincinnati Royals,UNK
1968,194,16,5,Bob Ferguson,NYK,Tennessee Wesleyan,College/University,80765,1610612752,New York Knicks,COL
1968,195,16,6,Mike Eberle,LAL,Wyoming,College/University,80785,1610612747,Los Angeles Lakers,COL
1968,196,16,7,Terry Allerton,ATL,Baldwin Wallace,College/University,80819,1610612737,Atlanta Hawks,COL
1968,197,16,8,Joe Crews,PHL,Villanova,College/University,80811,1610612755,Philadelphia 76ers,COL
1968,198,17,1,Dave Miller,SDR,South Dakota State,College/University,80874,1610612745,San Diego Rockets,COL
1968,199,17,2,Tom Benedict,CHI,Central Washington,College/University,80849,1610612741,Chicago Bulls,COL
1968,200,17,3,Greg Morris,BLT,Cornell,College/University,80840,1610612764,Baltimore Bullets,COL
1968,201,17,4,John Howard,CIN,Cincinnati,College/University,80798,1610612758,Cincinnati Royals,COL
1968,202,17,5,Milt Williams,NYK,Lincoln (MO),College/University,78560,1610612752,New York Knicks,COL
1968,203,17,6,Nate Ware,PHL,Tennessee State,College/University,80817,1610612755,Philadelphia 76ers,COL
1968,204,18,1,Harold Grant,SDR,Pepperdine,College/University,80870,1610612745,San Diego Rockets,COL
1968,205,18,2,Bob Zoretich,CHI,DePaul,College/University,80862,1610612741,Chicago Bulls,COL
1968,206,18,3,Art Kenny,BLT,Fairfield,College/University,80838,1610612764,Baltimore Bullets,COL
1968,207,18,4,Larry Humes,CIN,Evansville,College/University,80622,1610612758,Cincinnati Royals,COL
1968,208,19,1,Bill Corley,SDR,Connecticut,College/University,80866,1610612745,San Diego Rockets,COL
1968,209,19,2,Rich Mason,CHI,Indiana State,College/University,80856,1610612741,Chicago Bulls,COL
1968,210,19,3,Jim LaCour,BLT,Seattle,College/University,80839,1610612764,Baltimore Bullets,COL
1968,211,19,4,Jay Reffords,CIN,,,80802,1610612758,Cincinnati Royals,UNK
1968,212,20,1,Rich Rirkendal,CHI,Norfolk State,College/University,80859,1610612741,Chicago Bulls,COL
1968,213,20,2,Ron Woodruff,BLT,Midwestern State,College/University,80846,1610612764,Baltimore Bullets,COL
1968,214,21,1,Willie Horton,CHI,Delaware,College/University,80854,1610612741,Chicago Bulls,COL
1967,1,1,1,Jimmy Walker,DET,Providence,College/University,78439,1610612765,Detroit Pistons,COL
1967,2,1,2,Earl Monroe,BLT,Winston-Salem State,College/University,600006,1610612764,Baltimore Bullets,COL
1967,3,1,3,Clem Haskins,CHI,Western Kentucky,College/University,76965,1610612741,Chicago Bulls,COL
1967,4,1,4,Lloyd Dove,DET,St. John's (NY),College/University,76592,1610612765,Detroit Pistons,COL
1967,5,1,5,Walt Frazier,NYK,Southern Illinois,College/University,76750,1610612752,New York Knicks,COL
1967,6,1,6,Al Tucker,SEA,Oklahoma Baptist,College/University,78372,1610612760,Seattle SuperSonics,COL
1967,7,1,7,Pat Riley,SDR,Kentucky,College/University,77962,1610612745,San Diego Rockets,COL
1967,8,1,8,Tom Workman,STL,Seattle,College/University,78617,1610612737,St. Louis Hawks,COL
